ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
31569,variation,,"Healthy Banana Oatmeal Cake - 2 Kg, Egg",parent,1,2,3049,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31570,variation,,"Healthy Banana Oatmeal Cake - 2 Kg, Eggless",parent,1,2,3049,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31571,variable,GBFLTC02,Amazing Tiramisu Cake,,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Tiramisu Cakes",Tiramisu Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/amazing-tiramisu-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31572,variation,,"Amazing Tiramisu Cake - 1 Kg, Egg",parent,1,1,1899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31573,variation,,"Amazing Tiramisu Cake - 1 Kg, Eggless",parent,1,1,1899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31574,variation,,"Amazing Tiramisu Cake - 1.5 Kg, Egg",parent,1,1.5,2259,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31575,variation,,"Amazing Tiramisu Cake - 1.5 Kg, Eggless",parent,1,1.5,2259,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31576,variation,,"Amazing Tiramisu Cake - 2 Kg, Egg",parent,1,2,2879,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31577,variation,,"Amazing Tiramisu Cake - 2 Kg, Eggless",parent,1,2,2879,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31578,variable,GBWDCK09,An Ode to the Traditional Wedding Cake,,1,,,"All Cakes, Anniversary Cakes > Tier Anniversary Cakes, Wedding Cakes",Wedding Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/an-ode-to-the-traditional-wedding-cake.jpg,WEIGHT,"6 Kg, 7 Kg",1,1,6 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31583,variable,GBDCJC04,Animal Cuteness Overload Cake,,1,,,"All Cakes, Designer Cakes, Designer Cakes > Jungle Theme Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31584,variation,,"Animal Cuteness Overload Cake - 2 Kg, Egg",parent,1,2,3499,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31585,variation,,"Animal Cuteness Overload Cake - 2 Kg, Eggless",parent,1,2,3499,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31586,variation,,"Animal Cuteness Overload Cake - 3 Kg, Egg",parent,1,3,4799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
31587,variation,,"Animal Cuteness Overload Cake - 3 Kg, Eggless",parent,1,3,4799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Eggless,,1,
31588,variable,GBDCJC09,Animal Island Cake,,1,,,"All Cakes, Designer Cakes, Designer Cakes > Jungle Theme Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/12/animal-island-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31593,variable,GBBCAl50,Animal Layer Cake,,1,,,"All Cakes, Customized Cakes, Fondant Cakes","Custom Designer cake in Gurgaon, Fondant cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-layer-cake.jpg,WEIGHT,"3 Kg, 4 Kg",1,1,3 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31594,variation,,"Animal Layer Cake - 4 Kg, Egg",parent,1,4,4799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-layer-cake.jpg,WEIGHT,4 Kg,,1,,OPTION,Egg,,1,
31595,variation,,"Animal Layer Cake - 4 Kg, Eggless",parent,1,4,4799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-layer-cake.jpg,WEIGHT,4 Kg,,1,,OPTION,Eggless,,1,
31598,variable,GBDCFC13,Anna and Elsa Frozen Cake,,1,,,"All Cakes, Designer Cakes, Designer Cakes > Frozen Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/12/anna-and-elsa-frozen-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31599,variation,,"Anna and Elsa Frozen Cake - 2 Kg, Egg",parent,1,2,3299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31600,variation,,"Anna and Elsa Frozen Cake - 2 Kg, Eggless",parent,1,2,3299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31601,variation,,"Anna and Elsa Frozen Cake - 3 Kg, Egg",parent,1,3,4299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
31602,variation,,"Anna and Elsa Frozen Cake - 3 Kg, Eggless",parent,1,3,4299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Eggless,,1,
31603,variable,GBANAN19,Anniversary Cake for my Better Half,,1,,,"Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Cakes for special occasion, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31604,variation,,"Anniversary Cake for my Better Half - 1 Kg, Egg",parent,1,1,1159,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31605,variation,,"Anniversary Cake for my Better Half - 1 Kg, Eggless",parent,1,1,1159,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31606,variation,,"Anniversary Cake for my Better Half - 1.5 Kg, Egg",parent,1,1.5,1739,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31607,variation,,"Anniversary Cake for my Better Half - 1.5 Kg, Eggless",parent,1,1.5,1739,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31608,variation,,"Anniversary Cake for my Better Half - 2 Kg, Egg",parent,1,2,2319,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31609,variation,,"Anniversary Cake for my Better Half - 2 Kg, Eggless",parent,1,2,2319,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31610,variable,GBANAN22,Anniversary Cake with Love,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes for special occasion, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Anniversary Cakes > Silver Jubilee Anniversary Cakes, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg, 2.5 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31611,variation,,"Anniversary Cake with Love - 1.5 Kg, Egg",parent,1,1.5,2339,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31612,variation,,"Anniversary Cake with Love - 1.5 Kg, Eggless",parent,1,1.5,2339,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31613,variation,,"Anniversary Cake with Love - 2 Kg, Egg",parent,1,2,3119,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31614,variation,,"Anniversary Cake with Love - 2 Kg, Eggless",parent,1,2,3119,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31615,variation,,"Anniversary Cake with Love - 2.5 Kg, Egg",parent,1,2.5,3899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Egg,,1,
31616,variation,,"Anniversary Cake with Love - 2.5 Kg, Eggless",parent,1,2.5,3899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Eggless,,1,
31617,variable,GBANAN06,Anniversary Special Pink Cake,,1,,,"Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Cakes for special occasion, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/12/anniversary-special-pink-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31618,variation,,"Anniversary Special Pink Cake - 1 Kg, Egg",parent,1,1,1139,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31619,variation,,"Anniversary Special Pink Cake - 1 Kg, Eggless",parent,1,1,1139,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31620,variation,,"Anniversary Special Pink Cake - 1.5 Kg, Egg",parent,1,1.5,1709,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31621,variation,,"Anniversary Special Pink Cake - 1.5 Kg, Eggless",parent,1,1.5,1709,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31622,variation,,"Anniversary Special Pink Cake - 2 Kg, Egg",parent,1,2,2279,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31623,variation,,"Anniversary Special Pink Cake - 2 Kg, Eggless",parent,1,2,2279,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31624,variable,GBDCGC10,Anti-Gravity Coke Spill Cake,,1,,,"All Cakes, Designer Cakes, Designer Cakes > Gravity Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31625,variation,,"Anti-Gravity Coke Spill Cake - 2 Kg, Egg",parent,1,2,3399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31626,variation,,"Anti-Gravity Coke Spill Cake - 2 Kg, Eggless",parent,1,2,3399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31627,variation,,"Anti-Gravity Coke Spill Cake - 3 Kg, Egg",parent,1,3,4779,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
31628,variation,,"Anti-Gravity Coke Spill Cake - 3 Kg, Eggless",parent,1,3,4779,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Eggless,,1,
31629,variable,GBDCFC08,The Aquamarine Frozen Cake,,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes > Cartoon Cakes, Designer Cakes, Designer Cakes > Frozen Cakes, Photo Cakes, Designer Cakes > Princess Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg, 2.5 Kg",1,1,1.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31630,variation,,"The Aquamarine Frozen Cake - 1.5 Kg, Egg",parent,1,1.5,2249,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31631,variation,,"The Aquamarine Frozen Cake - 1.5 Kg, Eggless",parent,1,1.5,2249,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31632,variation,,"The Aquamarine Frozen Cake - 2 Kg, Egg",parent,1,2,2999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31633,variation,,"The Aquamarine Frozen Cake - 2 Kg, Eggless",parent,1,2,2999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31634,variation,,"The Aquamarine Frozen Cake - 2.5 Kg, Egg",parent,1,2.5,3749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Egg,,1,
31635,variation,,"The Aquamarine Frozen Cake - 2.5 Kg, Eggless",parent,1,2.5,3749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Eggless,,1,
31636,variable,GBFLCC01,Aromatic Irish Coffee Cake,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes by Flavour > Coffee Cakes",Coffee Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/aromatic-irish-coffee-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31637,variation,,"Aromatic Irish Coffee Cake - 1 Kg, Egg",parent,1,1,999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31638,variation,,"Aromatic Irish Coffee Cake - 1 Kg, Eggless",parent,1,1,999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31639,variation,,"Aromatic Irish Coffee Cake - 1.5 Kg, Egg",parent,1,1.5,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31640,variation,,"Aromatic Irish Coffee Cake - 1.5 Kg, Eggless",parent,1,1.5,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31641,variation,,"Aromatic Irish Coffee Cake - 2 Kg, Egg",parent,1,2,1749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31642,variation,,"Aromatic Irish Coffee Cake - 2 Kg, Eggless",parent,1,2,1749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31643,variable,GBSODL01,Auspicious Diwali Cake,,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Diwali",,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31644,variation,,"Auspicious Diwali Cake - 2 Kg, Egg",parent,1,2,3519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31645,variation,,"Auspicious Diwali Cake - 2 Kg, Eggless",parent,1,2,3519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31646,variation,,"Auspicious Diwali Cake - 3 Kg, Egg",parent,1,3,5179,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
31647,variation,,"Auspicious Diwali Cake - 3 Kg, Eggless",parent,1,3,5179,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Eggless,,1,
31648,variable,GBDCSH02,Powerful  Avengers Cake,,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes, Photo Cakes, Designer Cakes > Super Hero Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/awesome-avengers-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31649,variation,,"Powerful  Avengers Cake - 0.5 Kg, Egg",parent,1,0.5,899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/awesome-avengers-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
31650,variation,,"Powerful  Avengers Cake - 1.5 Kg, Eggless",parent,1,1.5,2549,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/awesome-avengers-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31651,variation,,"Powerful  Avengers Cake - 2 Kg, Egg",parent,1,2,3399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/awesome-avengers-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31652,variation,,"Powerful  Avengers Cake - 2 Kg, Eggless",parent,1,2,3399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/awesome-avengers-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31657,variable,GBDCCC06,Baby Blue Car Cake,,1,,,"All Cakes, Designer Cakes > Cars Cakes, Designer Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-blue-car-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg",1,1,1.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31658,variation,,"Baby Blue Car Cake - 1.5 Kg, Egg",parent,1,1.5,2099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-blue-car-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31659,variation,,"Baby Blue Car Cake - 1.5 Kg, Eggless",parent,1,1.5,2099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-blue-car-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31660,variation,,"Baby Blue Car Cake - 2 Kg, Egg",parent,1,2,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-blue-car-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31661,variation,,"Baby Blue Car Cake - 2 Kg, Eggless",parent,1,2,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-blue-car-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31662,variable,GBDCMM08,Baby Mickey Cake,,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes > Cartoon Cakes, Designer Cakes, Designer Cakes > Mickey Cakes, Photo Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-mickey-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31663,variation,,"Baby Mickey Cake - 1.5 Kg, Egg",parent,1,1.5,1859,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-mickey-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31664,variation,,"Baby Mickey Cake - 1.5 Kg, Eggless",parent,1,1.5,1859,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-mickey-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31665,variation,,"Baby Mickey Cake - 2 Kg, Egg",parent,1,2,2479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-mickey-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31666,variation,,"Baby Mickey Cake - 2 Kg, Eggless",parent,1,2,2479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/baby-mickey-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31671,variable,GBDVDC00,Badass Choco Bomb,,1,,,"All Cakes, Designer Cakes, Designer Cakes > Dripping Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/11/badass-choco-bomb.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31672,variation,,"Badass Choco Bomb - 1.5 Kg, Egg",parent,1,1.5,1739,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/badass-choco-bomb.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31673,variation,,"Badass Choco Bomb - 1.5 Kg, Eggless",parent,1,1.5,1739,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/badass-choco-bomb.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31674,variation,,"Badass Choco Bomb - 2 Kg, Egg",parent,1,2,2319,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/badass-choco-bomb.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31675,variation,,"Badass Choco Bomb - 2 Kg, Eggless",parent,1,2,2319,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/badass-choco-bomb.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31678,variable,GBFLOC07,Badass Oreo Cake,,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Oreo Cakes",Oreo Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/badass-oreo-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31679,variation,,"Badass Oreo Cake - 1 Kg, Egg",parent,1,1,1219,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/badass-oreo-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31680,variation,,"Badass Oreo Cake - 1 Kg, Eggless",parent,1,1,1219,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/badass-oreo-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31681,variation,,"Badass Oreo Cake - 1.5 Kg, Egg",parent,1,1.5,1719,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/badass-oreo-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31682,variation,,"Badass Oreo Cake - 1.5 Kg, Eggless",parent,1,1.5,1719,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/badass-oreo-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31683,variation,,"Badass Oreo Cake - 2 Kg, Egg",parent,1,2,2139,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/badass-oreo-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31684,variation,,"Badass Oreo Cake - 2 Kg, Eggless",parent,1,2,2139,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/badass-oreo-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31685,variable,GBDCBC11,Ball Gown Barbie Cake,,1,,,"All Cakes, Designer Cakes > Barbie Cakes, Designer Cakes",Barbie cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/ball-gown-barbie-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
